run,user_id,bytes_transmitted,throughput_bps,throughput_mbps
Scenario2-56-20250720-17:28:52-739374,2,2106840.0,306449.45454545453,0.3064494545454545
Scenario2-56-20250720-17:28:52-739374,3,2088648.0,303803.34545454546,0.30380334545454546
Scenario2-56-20250720-17:28:52-739374,4,2095953.0,304865.89090909093,0.30486589090909094
Scenario2-56-20250720-17:28:52-739374,5,2107135.0,306492.36363636365,0.3064923636363637
Scenario2-56-20250720-17:28:52-739374,6,2088830.0,303829.8181818182,0.3038298181818182
Scenario2-56-20250720-17:28:52-739374,7,2100877.0,305582.10909090907,0.30558210909090905
Scenario2-56-20250720-17:28:52-739374,8,2095492.0,304798.83636363636,0.30479883636363636
Scenario2-56-20250720-17:28:52-739374,9,2099629.0,305400.58181818185,0.30540058181818186
Scenario2-57-20250720-17:28:52-739379,0,2100420.0,305515.63636363635,0.3055156363636364
Scenario2-57-20250720-17:28:52-739379,1,2093071.0,304446.6909090909,0.30444669090909093
Scenario2-57-20250720-17:28:52-739379,2,2095817.0,304846.10909090907,0.3048461090909091
Scenario2-57-20250720-17:28:52-739379,3,2076440.0,302027.63636363635,0.30202763636363633
Scenario2-57-20250720-17:28:52-739379,4,2089212.0,303885.38181818184,0.3038853818181818
Scenario2-57-20250720-17:28:52-739379,5,2087955.0,303702.54545454547,0.30370254545454545
Scenario2-57-20250720-17:28:52-739379,6,2083604.0,303069.67272727273,0.30306967272727275
Scenario2-57-20250720-17:28:52-739379,7,2105632.0,306273.7454545455,0.3062737454545455
Scenario2-57-20250720-17:28:52-739379,8,2087546.0,303643.05454545456,0.30364305454545454
Scenario2-57-20250720-17:28:52-739379,9,2086646.0,303512.14545454545,0.30351214545454547
Scenario2-58-20250720-17:28:52-739380,0,2078306.0,302299.05454545456,0.3022990545454546
Scenario2-58-20250720-17:28:52-739380,1,2085112.0,303289.0181818182,0.3032890181818182
Scenario2-58-20250720-17:28:52-739380,2,2078443.0,302318.9818181818,0.3023189818181818
Scenario2-58-20250720-17:28:52-739380,3,2085310.0,303317.8181818182,0.3033178181818182
Scenario2-58-20250720-17:28:52-739380,4,2093578.0,304520.43636363634,0.30452043636363635
Scenario2-58-20250720-17:28:52-739380,5,2070752.0,301200.2909090909,0.3012002909090909
Scenario2-58-20250720-17:28:52-739380,6,2086078.0,303429.5272727273,0.30342952727272726
Scenario2-58-20250720-17:28:52-739380,7,2115543.0,307715.34545454546,0.3077153454545455
Scenario2-58-20250720-17:28:52-739380,8,2101558.0,305681.16363636364,0.30568116363636366
Scenario2-58-20250720-17:28:52-739380,9,2082684.0,302935.85454545455,0.3029358545454546
Scenario2-59-20250720-17:28:52-739381,0,2078413.0,302314.61818181816,0.30231461818181815
Scenario2-59-20250720-17:28:52-739381,1,2102619.0,305835.4909090909,0.3058354909090909
Scenario2-59-20250720-17:28:52-739381,2,2108799.0,306734.4,0.3067344
Scenario2-59-20250720-17:28:52-739381,3,2079967.0,302540.65454545454,0.30254065454545453
Scenario2-59-20250720-17:28:52-739381,4,2112368.0,307253.5272727273,0.30725352727272726
Scenario2-59-20250720-17:28:52-739381,5,2088004.0,303709.67272727273,0.30370967272727273
Scenario2-59-20250720-17:28:52-739381,6,2096489.0,304943.85454545455,0.30494385454545453
Scenario2-59-20250720-17:28:52-739381,7,2084735.0,303234.1818181818,0.30323418181818185
Scenario2-59-20250720-17:28:52-739381,8,2089853.0,303978.61818181816,0.30397861818181815
Scenario2-59-20250720-17:28:52-739381,9,2081181.0,302717.2363636364,0.3027172363636364
Scenario2-60-20250720-17:28:53-739394,0,2099849.0,305432.58181818185,0.30543258181818184
Scenario2-60-20250720-17:28:53-739394,1,2088361.0,303761.6,0.30376159999999996
Scenario2-60-20250720-17:28:53-739394,2,2073364.0,301580.2181818182,0.3015802181818182
