run,system_bytes,system_throughput_bps,system_throughput_mbps
Scenario2-17-20250720-17:28:44-739172,10509411.0,1528641.6,1.5286416
Scenario2-18-20250720-17:28:44-739177,10464007.0,1522037.3818181818,1.5220373818181818
Scenario2-19-20250720-17:28:44-739182,10432867.0,1517507.9272727272,1.5175079272727272
Scenario2-1-20250720-17:28:42-739064,10464834.0,1522157.6727272726,1.5221576727272725
Scenario2-20-20250720-17:28:45-739187,10448688.0,1519809.1636363636,1.5198091636363635
Scenario2-21-20250720-17:28:45-739192,10488788.0,1525641.8909090909,1.525641890909091
Scenario2-22-20250720-17:28:45-739193,10436578.0,1518047.709090909,1.518047709090909
Scenario2-23-20250720-17:28:45-739202,10422684.0,1516026.7636363637,1.5160267636363636
Scenario2-24-20250720-17:28:45-739207,10442004.0,1518836.9454545456,1.5188369454545456
Scenario2-25-20250720-17:28:45-739209,10396996.0,1512290.3272727274,1.5122903272727275
Scenario2-26-20250720-17:28:45-739217,10429523.0,1517021.5272727273,1.5170215272727274
Scenario2-27-20250720-17:28:46-739225,10418396.0,1515403.0545454544,1.5154030545454544
Scenario2-28-20250720-17:28:46-739230,10450970.0,1520141.0909090908,1.5201410909090909
Scenario2-29-20250720-17:28:46-739235,10430579.0,1517175.1272727272,1.5171751272727272
Scenario2-2-20250720-17:28:42-739065,10498438.0,1527045.5272727273,1.5270455272727272
Scenario2-30-20250720-17:28:46-739238,10451999.0,1520290.7636363637,1.5202907636363636
Scenario2-31-20250720-17:28:46-739245,10442124.0,1518854.4,1.5188544
Scenario2-32-20250720-17:28:47-739250,10421064.0,1515791.1272727272,1.5157911272727271
Scenario2-33-20250720-17:28:47-739255,10457464.0,1521085.6727272726,1.5210856727272726
Scenario2-34-20250720-17:28:47-739259,10466626.0,1522418.3272727274,1.5224183272727274
Scenario2-3-20250720-17:28:42-739066,10438419.0,1518315.490909091,1.518315490909091
Scenario2-4-20250720-17:28:42-739067,10457342.0,1521067.9272727272,1.5210679272727272
Scenario2-5-20250720-17:28:42-739068,10455517.0,1520802.4727272727,1.5208024727272726
Scenario2-6-20250720-17:28:43-739109,10459208.0,1521339.3454545455,1.5213393454545454
Scenario2-7-20250720-17:28:43-739110,10414913.0,1514896.4363636363,1.5148964363636364
Scenario2-8-20250720-17:28:43-739111,10463213.0,1521921.8909090909,1.5219218909090908
Scenario2-9-20250720-17:28:43-739112,10472820.0,1523319.2727272727,1.5233192727272726
Scenario2-350-20250720-17:32:43-741145,54922649.0,7988748.945454545,7.988748945454545
Scenario2-360-20250720-17:32:54-741204,55010812.0,8001572.654545454,8.001572654545454
Scenario2-361-20250720-17:32:56-741216,55088154.0,8012822.4,8.012822400000001
Scenario2-362-20250720-17:32:56-741224,54903955.0,7986029.818181818,7.986029818181819
Scenario2-363-20250720-17:32:58-741229,54840081.0,7976739.054545455,7.976739054545455
Scenario2-364-20250720-17:32:58-741234,54837004.0,7976291.490909091,7.976291490909091
Scenario2-365-20250720-17:32:59-741239,54961910.0,7994459.636363637,7.994459636363636
Scenario2-366-20250720-17:33:02-741250,54993224.0,7999014.4,7.9990144
Scenario2-367-20250720-17:33:03-741256,54853865.0,7978744.0,7.978744
Scenario2-368-20250720-17:33:04-741261,54966496.0,7995126.69090909,7.995126690909091
Scenario2-369-20250720-17:33:04-741267,54905653.0,7986276.8,7.9862768
Scenario2-351-20250720-17:32:44-741151,54886979.0,7983560.581818182,7.983560581818182
Scenario2-370-20250720-17:33:08-741279,55034226.0,8004978.327272727,8.004978327272728
Scenario2-371-20250720-17:33:09-741285,54803619.0,7971435.490909091,7.971435490909091
Scenario2-372-20250720-17:33:10-741291,54971872.0,7995908.654545454,7.995908654545454
Scenario2-373-20250720-17:33:10-741296,54928528.0,7989604.072727272,7.989604072727272
Scenario2-374-20250720-17:33:13-741304,55047387.0,8006892.654545454,8.006892654545455
Scenario2-375-20250720-17:33:15-741310,54899261.0,7985347.054545455,7.985347054545454
Scenario2-376-20250720-17:33:16-741318,54831952.0,7975556.654545454,7.975556654545454
Scenario2-377-20250720-17:33:16-741323,54884663.0,7983223.709090909,7.983223709090909
Scenario2-378-20250720-17:33:19-741333,54928077.0,7989538.472727273,7.989538472727273
Scenario2-379-20250720-17:33:21-741342,54928822.0,7989646.836363636,7.989646836363636
Scenario2-352-20250720-17:32:45-741157,54823706.0,7974357.236363636,7.974357236363637
Scenario2-380-20250720-17:33:22-741347,54787685.0,7969117.818181818,7.969117818181818
Scenario2-381-20250720-17:33:22-741352,54921292.0,7988551.5636363635,7.9885515636363635
Scenario2-382-20250720-17:33:24-741357,54780656.0,7968095.418181818,7.968095418181818
Scenario2-383-20250720-17:33:25-741363,54853945.0,7978755.636363637,7.978755636363637
Scenario2-384-20250720-17:33:27-741371,54975624.0,7996454.4,7.9964544
Scenario2-353-20250720-17:32:46-741165,54917485.0,7987997.818181818,7.987997818181818
Scenario2-354-20250720-17:32:46-741170,54955547.0,7993534.109090909,7.993534109090909
Scenario2-355-20250720-17:32:47-741175,54919597.0,7988305.018181819,7.988305018181818
Scenario2-356-20250720-17:32:49-741180,54913413.0,7987405.527272727,7.987405527272728
Scenario2-357-20250720-17:32:52-741189,54910098.0,7986923.345454546,7.986923345454546
Scenario2-358-20250720-17:32:52-741194,54957313.0,7993790.981818181,7.993790981818181
Scenario2-359-20250720-17:32:53-741199,54799775.0,7970876.363636363,7.970876363636363
Scenario2-385-20250720-17:33:28-741376,55035476.0,8005160.1454545455,8.005160145454546
Scenario2-395-20250720-17:33:42-741443,55110212.0,8016030.836363636,8.016030836363637
Scenario2-396-20250720-17:33:43-741448,55212652.0,8030931.2,8.0309312
Scenario2-397-20250720-17:33:45-741458,55003126.0,8000454.69090909,8.000454690909091
Scenario2-398-20250720-17:33:47-741467,54966019.0,7995057.30909091,7.995057309090909
Scenario2-399-20250720-17:33:48-741472,54963828.0,7994738.618181818,7.9947386181818185
Scenario2-400-20250720-17:33:49-741477,55096830.0,8014084.363636363,8.014084363636364
Scenario2-401-20250720-17:33:49-741483,55156213.0,8022721.890909091,8.022721890909091
Scenario2-402-20250720-17:33:53-741491,54944969.0,7991995.490909091,7.991995490909091
Scenario2-403-20250720-17:33:53-741496,55089743.0,8013053.527272727,8.013053527272728
Scenario2-404-20250720-17:33:54-741502,55030480.0,8004433.454545454,8.004433454545454
Scenario2-386-20250720-17:33:28-741381,55020682.0,8003008.290909091,8.003008290909092
Scenario2-405-20250720-17:33:54-741508,55132108.0,8019215.709090909,8.01921570909091
Scenario2-406-20250720-17:33:56-741513,54964945.0,7994901.090909091,7.9949010909090905
Scenario2-407-20250720-17:33:56-741521,55085984.0,8012506.763636364,8.012506763636363
Scenario2-408-20250720-17:34:01-741528,55060449.0,8008792.581818182,8.008792581818183
Scenario2-409-20250720-17:34:01-741539,55180009.0,8026183.127272727,8.026183127272727
Scenario2-410-20250720-17:34:02-741545,55027354.0,8003978.763636364,8.003978763636363
Scenario2-411-20250720-17:34:02-741550,54949235.0,7992616.0,7.992616
Scenario2-412-20250720-17:34:02-741555,54994226.0,7999160.1454545455,7.999160145454545
Scenario2-413-20250720-17:34:06-741564,55027217.0,8003958.836363636,8.003958836363635
Scenario2-414-20250720-17:34:07-741569,55022167.0,8003224.290909091,8.003224290909092
Scenario2-387-20250720-17:33:30-741387,54945756.0,7992109.963636364,7.992109963636364
Scenario2-415-20250720-17:34:08-741574,54905436.0,7986245.236363636,7.9862452363636365
Scenario2-416-20250720-17:34:09-741579,55042484.0,8006179.490909091,8.00617949090909
Scenario2-417-20250720-17:34:09-741586,54891425.0,7984207.2727272725,7.984207272727272
Scenario2-418-20250720-17:34:14-741599,54983435.0,7997590.545454546,7.997590545454546
Scenario2-419-20250720-17:34:15-741606,55096493.0,8014035.345454546,8.014035345454547
Scenario2-388-20250720-17:33:32-741399,55023208.0,8003375.709090909,8.003375709090909
Scenario2-389-20250720-17:33:34-741405,55058079.0,8008447.8545454545,8.008447854545455
Scenario2-390-20250720-17:33:34-741410,55051873.0,8007545.163636364,8.007545163636363
Scenario2-391-20250720-17:33:35-741416,55050969.0,8007413.672727273,8.007413672727273
Scenario2-392-20250720-17:33:36-741424,55012227.0,8001778.472727273,8.001778472727272
Scenario2-393-20250720-17:33:39-741429,55071844.0,8010450.036363636,8.010450036363636
Scenario2-394-20250720-17:33:41-741435,54912724.0,7987305.30909091,7.987305309090909
Scenario2-420-20250720-17:34:15-741611,55042909.0,8006241.30909091,8.00624130909091
Scenario2-430-20250720-17:34:30-741678,55097689.0,8014209.30909091,8.01420930909091
Scenario2-431-20250720-17:34:33-741686,55208964.0,8030394.763636364,8.030394763636364
Scenario2-432-20250720-17:34:34-741691,55015938.0,8002318.254545455,8.002318254545456
Scenario2-433-20250720-17:34:35-741697,54927994.0,7989526.4,7.989526400000001
Scenario2-434-20250720-17:34:36-741702,54977069.0,7996664.581818182,7.996664581818182
Scenario2-435-20250720-17:34:40-741715,55115450.0,8016792.7272727275,8.016792727272728
Scenario2-436-20250720-17:34:41-741724,55125024.0,8018185.30909091,8.01818530909091
Scenario2-437-20250720-17:34:42-741729,54960058.0,7994190.254545455,7.994190254545455
Scenario2-438-20250720-17:34:43-741734,55060689.0,8008827.490909091,8.008827490909091
Scenario2-439-20250720-17:34:46-741743,55053802.0,8007825.745454545,8.007825745454545
Scenario2-421-20250720-17:34:15-741616,54999995.0,7999999.2727272725,7.999999272727273
Scenario2-440-20250720-17:34:48-741748,55109348.0,8015905.163636364,8.015905163636363
Scenario2-441-20250720-17:34:49-741753,54933734.0,7990361.30909091,7.990361309090909
Scenario2-442-20250720-17:34:49-741758,55050281.0,8007313.6,8.0073136
Scenario2-443-20250720-17:34:50-741764,55018343.0,8002668.072727272,8.002668072727273
Scenario2-444-20250720-17:34:54-741776,55170377.0,8024782.109090909,8.024782109090909
Scenario2-445-20250720-17:34:54-741783,55035604.0,8005178.763636364,8.005178763636364
Scenario2-446-20250720-17:34:56-741791,54928929.0,7989662.4,7.9896624
Scenario2-447-20250720-17:34:56-741796,55051521.0,8007493.963636364,8.007493963636364
Scenario2-448-20250720-17:34:57-741801,55041125.0,8005981.818181818,8.005981818181818
Scenario2-449-20250720-17:35:01-741810,55021019.0,8003057.30909091,8.00305730909091
Scenario2-422-20250720-17:34:19-741624,54925885.0,7989219.636363637,7.989219636363637
Scenario2-450-20250720-17:35:03-741815,54869576.0,7981029.236363636,7.981029236363637
Scenario2-451-20250720-17:35:03-741820,55025775.0,8003749.090909091,8.003749090909091
Scenario2-452-20250720-17:35:04-741825,54842901.0,7977149.236363636,7.977149236363636
Scenario2-453-20250720-17:35:08-741838,54983318.0,7997573.527272727,7.997573527272728
Scenario2-454-20250720-17:35:09-741845,55098037.0,8014259.927272728,8.014259927272727
Scenario2-423-20250720-17:34:20-741630,55024090.0,8003504.0,8.003504
Scenario2-424-20250720-17:34:21-741638,55078095.0,8011359.2727272725,8.011359272727272
Scenario2-425-20250720-17:34:22-741643,55006501.0,8000945.6,8.0009456
Scenario2-426-20250720-17:34:26-741656,55035713.0,8005194.618181818,8.005194618181818
Scenario2-427-20250720-17:34:27-741662,55040922.0,8005952.290909091,8.005952290909091
Scenario2-428-20250720-17:34:28-741667,55080477.0,8011705.745454545,8.011705745454545
Scenario2-429-20250720-17:34:29-741672,54882008.0,7982837.527272727,7.982837527272728
Scenario2-455-20250720-17:35:10-741853,55019260.0,8002801.454545454,8.002801454545454
Scenario2-465-20250720-17:35:30-741925,55114075.0,8016592.7272727275,8.016592727272727
Scenario2-466-20250720-17:35:31-741933,55208660.0,8030350.545454546,8.030350545454546
Scenario2-467-20250720-17:35:32-741943,55001785.0,8000259.636363637,8.000259636363637
Scenario2-468-20250720-17:35:33-741949,54920791.0,7988478.69090909,7.988478690909091
Scenario2-469-20250720-17:35:34-741954,54950538.0,7992805.527272727,7.992805527272727
Scenario2-470-20250720-17:35:37-741963,55087759.0,8012764.945454545,8.012764945454546
Scenario2-471-20250720-17:35:39-741968,55122947.0,8017883.2,8.0178832
Scenario2-472-20250720-17:35:40-741974,54966587.0,7995139.927272728,7.995139927272728
Scenario2-473-20250720-17:35:40-741979,55063795.0,8009279.2727272725,8.009279272727273
Scenario2-474-20250720-17:35:44-741992,55035754.0,8005200.581818182,8.005200581818182
Scenario2-456-20250720-17:35:11-741858,54998267.0,7999747.927272728,7.999747927272728
Scenario2-475-20250720-17:35:46-742001,55131820.0,8019173.818181818,8.019173818181818
Scenario2-476-20250720-17:35:47-742006,54931014.0,7989965.672727273,7.989965672727273
Scenario2-477-20250720-17:35:48-742011,55063971.0,8009304.872727273,8.009304872727274
Scenario2-478-20250720-17:35:49-742016,55024299.0,8003534.4,8.0035344
Scenario2-479-20250720-17:35:52-742025,55163298.0,8023752.4363636365,8.023752436363637
Scenario2-480-20250720-17:35:53-742030,55036146.0,8005257.6,8.0052576
Scenario2-481-20250720-17:35:54-742036,54913146.0,7987366.69090909,7.987366690909091
Scenario2-482-20250720-17:35:56-742048,55000465.0,8000067.636363637,8.000067636363637
Scenario2-483-20250720-17:35:59-742055,55039664.0,8005769.30909091,8.00576930909091
Scenario2-484-20250720-17:36:01-742061,55020448.0,8002974.254545455,8.002974254545455
Scenario2-457-20250720-17:35:15-741867,54943876.0,7991836.509090909,7.991836509090909
Scenario2-485-20250720-17:36:02-742069,54881899.0,7982821.672727273,7.9828216727272725
Scenario2-486-20250720-17:36:04-742074,55059342.0,8008631.5636363635,8.008631563636364
Scenario2-487-20250720-17:36:06-742087,54869883.0,7981073.890909091,7.981073890909091
Scenario2-488-20250720-17:36:08-742093,54981337.0,7997285.381818182,7.997285381818182
Scenario2-489-20250720-17:36:08-742098,55046632.0,8006782.836363636,8.006782836363636
Scenario2-458-20250720-17:35:16-741875,55030297.0,8004406.836363636,8.004406836363636
Scenario2-459-20250720-17:35:17-741880,55073552.0,8010698.472727273,8.010698472727272
Scenario2-460-20250720-17:35:18-741885,55036347.0,8005286.836363636,8.005286836363636
Scenario2-461-20250720-17:35:22-741898,55029828.0,8004338.618181818,8.004338618181817
Scenario2-462-20250720-17:35:24-741904,55036685.0,8005336.0,8.005336
Scenario2-463-20250720-17:35:25-741911,55081024.0,8011785.30909091,8.011785309090909
Scenario2-464-20250720-17:35:25-741916,54921811.0,7988627.054545455,7.9886270545454545
Scenario2-490-20250720-17:36:09-742103,55045836.0,8006667.054545455,8.006667054545455
Scenario2-500-20250720-17:36:26-742175,55121245.0,8017635.636363637,8.017635636363636
Scenario2-501-20250720-17:36:27-742180,55216040.0,8031424.0,8.031424
Scenario2-502-20250720-17:36:30-742190,55027142.0,8003947.927272728,8.003947927272728
Scenario2-503-20250720-17:36:31-742199,54950684.0,7992826.763636364,7.992826763636364
Scenario2-504-20250720-17:36:33-742204,54961189.0,7994354.763636364,7.994354763636363
Scenario2-505-20250720-17:36:34-742209,55059507.0,8008655.5636363635,8.008655563636363
Scenario2-506-20250720-17:36:38-742218,55118347.0,8017214.109090909,8.01721410909091
Scenario2-507-20250720-17:36:39-742223,54962461.0,7994539.781818182,7.994539781818182
Scenario2-508-20250720-17:36:40-742233,55106484.0,8015488.581818182,8.015488581818182
Scenario2-509-20250720-17:36:41-742242,55035310.0,8005136.0,8.005136
Scenario2-491-20250720-17:36:11-742112,55029543.0,8004297.163636364,8.004297163636364
Scenario2-510-20250720-17:36:45-742248,55123262.0,8017929.018181819,8.01792901818182
Scenario2-511-20250720-17:36:47-742256,54951827.0,7992993.018181819,7.992993018181819
Scenario2-512-20250720-17:36:48-742261,55093579.0,8013611.490909091,8.013611490909092
Scenario2-513-20250720-17:36:49-742266,55026304.0,8003826.036363636,8.003826036363636
Scenario2-514-20250720-17:36:53-742279,55190867.0,8027762.472727273,8.027762472727273
Scenario2-515-20250720-17:36:54-742284,55010846.0,8001577.6,8.0015776
Scenario2-516-20250720-17:36:55-742291,54916417.0,7987842.472727273,7.987842472727273
Scenario2-517-20250720-17:36:56-742299,54998370.0,7999762.909090909,7.999762909090909
Scenario2-518-20250720-17:36:57-742304,55043958.0,8006393.890909091,8.006393890909091
Scenario2-519-20250720-17:37:01-742447,54979396.0,7997003.054545455,7.997003054545455
Scenario2-492-20250720-17:36:14-742117,54923191.0,7988827.781818182,7.988827781818182
Scenario2-520-20250720-17:37:02-742461,54878606.0,7982342.69090909,7.982342690909091
Scenario2-521-20250720-17:37:03-742533,55038993.0,8005671.709090909,8.005671709090908
Scenario2-522-20250720-17:37:05-742615,54893235.0,7984470.545454546,7.9844705454545455
Scenario2-523-20250720-17:37:06-742623,54982615.0,7997471.2727272725,7.997471272727273
Scenario2-524-20250720-17:37:06-742638,55105079.0,8015284.218181818,8.015284218181817
Scenario2-493-20250720-17:36:15-742123,55010328.0,8001502.254545455,8.001502254545455
Scenario2-494-20250720-17:36:17-742132,55047836.0,8006957.963636364,8.006957963636363
Scenario2-495-20250720-17:36:19-742142,55010793.0,8001569.890909091,8.00156989090909
Scenario2-496-20250720-17:36:19-742147,55024089.0,8003503.8545454545,8.003503854545455
Scenario2-497-20250720-17:36:22-742156,55006011.0,8000874.327272727,8.000874327272728
Scenario2-498-20250720-17:36:23-742161,55081024.0,8011785.30909091,8.011785309090909
Scenario2-499-20250720-17:36:25-742167,54924974.0,7989087.127272727,7.989087127272727
Scenario2-525-20250720-17:37:11-742788,55048126.0,8007000.1454545455,8.007000145454546
Scenario2-535-20250720-17:37:31-743144,55160362.0,8023325.381818182,8.023325381818182
Scenario2-536-20250720-17:37:33-743197,55221365.0,8032198.545454546,8.032198545454547
Scenario2-537-20250720-17:37:33-743202,54995670.0,7999370.181818182,7.999370181818182
Scenario2-538-20250720-17:37:34-743212,54914028.0,7987494.981818181,7.987494981818181
Scenario2-539-20250720-17:37:39-743220,54952934.0,7993154.036363636,7.993154036363636
Scenario2-540-20250720-17:37:41-743240,55077201.0,8011229.236363636,8.011229236363636
Scenario2-541-20250720-17:37:42-743251,55088205.0,8012829.818181818,8.01282981818182
Scenario2-542-20250720-17:37:43-743309,54936882.0,7990819.2,7.9908192
Scenario2-543-20250720-17:37:48-743370,55072385.0,8010528.7272727275,8.010528727272728
Scenario2-544-20250720-17:37:50-743410,55042894.0,8006239.127272727,8.006239127272726
Scenario2-526-20250720-17:37:13-742867,55035911.0,8005223.418181818,8.005223418181817
Scenario2-545-20250720-17:37:51-743419,55122260.0,8017783.2727272725,8.017783272727273
Scenario2-546-20250720-17:37:52-743426,54941099.0,7991432.581818182,7.991432581818182
Scenario2-547-20250720-17:37:55-743438,55092208.0,8013412.072727272,8.013412072727272
Scenario2-548-20250720-17:37:56-743448,55035634.0,8005183.127272727,8.005183127272726
Scenario2-549-20250720-17:37:58-743453,55156477.0,8022760.290909091,8.02276029090909
Scenario2-550-20250720-17:37:59-743458,55003737.0,8000543.5636363635,8.000543563636363
Scenario2-551-20250720-17:38:00-743464,54885114.0,7983289.30909091,7.983289309090909
Scenario2-552-20250720-17:38:04-743473,54998526.0,7999785.6,7.9997856
Scenario2-553-20250720-17:38:07-743490,55054460.0,8007921.454545454,8.007921454545453
Scenario2-554-20250720-17:38:08-743498,55008472.0,8001232.290909091,8.00123229090909
Scenario2-527-20250720-17:37:13-742871,54940606.0,7991360.872727273,7.991360872727273
Scenario2-555-20250720-17:38:08-743503,54860718.0,7979740.8,7.9797408
Scenario2-556-20250720-17:38:13-743528,55047197.0,8006865.018181819,8.006865018181818
Scenario2-557-20250720-17:38:15-743535,54865028.0,7980367.709090909,7.980367709090909
Scenario2-558-20250720-17:38:15-743540,54972556.0,7996008.1454545455,7.996008145454545
Scenario2-559-20250720-17:38:16-743548,55071449.0,8010392.581818182,8.010392581818182
Scenario2-528-20250720-17:37:15-742879,55038869.0,8005653.672727273,8.005653672727274
Scenario2-529-20250720-17:37:15-742884,55065976.0,8009596.509090909,8.009596509090908
Scenario2-530-20250720-17:37:17-742905,55008098.0,8001177.890909091,8.00117789090909
Scenario2-531-20250720-17:37:22-743022,55007067.0,8001027.927272728,8.001027927272728
Scenario2-532-20250720-17:37:24-743041,55008300.0,8001207.2727272725,8.001207272727273
Scenario2-533-20250720-17:37:24-743054,55055221.0,8008032.1454545455,8.008032145454546
Scenario2-534-20250720-17:37:26-743074,54950496.0,7992799.418181818,7.992799418181818
Scenario2-560-20250720-17:38:17-743554,55059218.0,8008613.527272727,8.008613527272727
Scenario2-570-20250720-17:38:35-743628,55089754.0,8013055.127272727,8.013055127272727
Scenario2-571-20250720-17:38:41-743640,55228438.0,8033227.345454546,8.033227345454545
Scenario2-572-20250720-17:38:42-743645,55009871.0,8001435.781818182,8.001435781818182
Scenario2-573-20250720-17:38:42-743650,54934518.0,7990475.345454546,7.990475345454546
Scenario2-574-20250720-17:38:43-743656,54979996.0,7997090.327272727,7.997090327272727
Scenario2-575-20250720-17:38:48-743670,55083172.0,8012097.745454545,8.012097745454545
Scenario2-576-20250720-17:38:51-743680,55131784.0,8019168.581818182,8.019168581818182
Scenario2-577-20250720-17:38:51-743685,54965325.0,7994956.363636363,7.994956363636363
Scenario2-578-20250720-17:38:51-743690,55062360.0,8009070.545454546,8.009070545454545
Scenario2-579-20250720-17:38:52-743695,55043348.0,8006305.163636364,8.006305163636364
Scenario2-561-20250720-17:38:22-743564,55035911.0,8005223.418181818,8.005223418181817
Scenario2-580-20250720-17:38:59-743710,55108172.0,8015734.109090909,8.015734109090909
Scenario2-581-20250720-17:39:00-743717,54949938.0,7992718.254545455,7.992718254545455
Scenario2-582-20250720-17:39:00-743722,55071227.0,8010360.290909091,8.010360290909091
Scenario2-583-20250720-17:39:01-743727,55010204.0,8001484.218181818,8.001484218181817
Scenario2-584-20250720-17:39:04-743737,55153304.0,8022298.763636364,8.022298763636364
Scenario2-585-20250720-17:39:08-743748,55024845.0,8003613.818181818,8.003613818181819
Scenario2-586-20250720-17:39:09-743755,54919440.0,7988282.181818182,7.988282181818182
Scenario2-587-20250720-17:39:10-743761,54989410.0,7998459.636363637,7.998459636363637
Scenario2-588-20250720-17:39:10-743767,55035389.0,8005147.490909091,8.005147490909092
Scenario2-589-20250720-17:39:12-743779,55016901.0,8002458.327272727,8.002458327272727
Scenario2-562-20250720-17:38:24-743574,54938149.0,7991003.490909091,7.991003490909091
Scenario2-590-20250720-17:39:18-743790,54876476.0,7982032.872727273,7.982032872727273
Scenario2-591-20250720-17:39:19-743796,55050053.0,8007280.4363636365,8.007280436363637
Scenario2-592-20250720-17:39:19-743801,54852462.0,7978539.927272728,7.9785399272727275
Scenario2-593-20250720-17:39:20-743807,54973422.0,7996134.109090909,7.996134109090909
Scenario2-594-20250720-17:39:21-743816,55088728.0,8012905.890909091,8.01290589090909
Scenario2-563-20250720-17:38:24-743579,55001510.0,8000219.636363637,8.000219636363637
Scenario2-564-20250720-17:38:25-743585,55033853.0,8004924.072727272,8.004924072727272
Scenario2-565-20250720-17:38:26-743593,55043568.0,8006337.163636364,8.006337163636363
Scenario2-566-20250720-17:38:32-743603,55060580.0,8008811.636363637,8.008811636363637
Scenario2-567-20250720-17:38:33-743611,55026049.0,8003788.945454545,8.003788945454545
Scenario2-568-20250720-17:38:33-743616,55112429.0,8016353.30909091,8.01635330909091
Scenario2-569-20250720-17:38:34-743622,54901238.0,7985634.618181818,7.985634618181818
Scenario2-595-20250720-17:39:27-744074,54996004.0,7999418.763636364,7.999418763636363
Scenario2-605-20250720-17:39:49-744279,55112373.0,8016345.163636364,8.016345163636364
Scenario2-606-20250720-17:39:50-744293,55205301.0,8029861.963636364,8.029861963636364
Scenario2-607-20250720-17:39:52-744305,55009245.0,8001344.7272727275,8.001344727272727
Scenario2-608-20250720-17:39:55-744314,54957717.0,7993849.745454545,7.993849745454545
Scenario2-609-20250720-17:39:57-744322,54956271.0,7993639.418181818,7.993639418181818
Scenario2-610-20250720-17:39:59-744330,55031789.0,8004623.8545454545,8.004623854545455
Scenario2-611-20250720-17:40:00-744336,55115838.0,8016849.163636364,8.016849163636364
Scenario2-612-20250720-17:40:00-744341,54948338.0,7992485.527272727,7.992485527272727
Scenario2-613-20250720-17:40:02-744358,55072908.0,8010604.8,8.0106048
Scenario2-614-20250720-17:40:06-744368,55041991.0,8006107.781818182,8.006107781818182
Scenario2-596-20250720-17:39:29-744122,55026895.0,8003912.0,8.003912
Scenario2-615-20250720-17:40:07-744376,55111291.0,8016187.781818182,8.016187781818182
Scenario2-616-20250720-17:40:09-744381,54947070.0,7992301.090909091,7.992301090909091
Scenario2-617-20250720-17:40:11-744388,55047151.0,8006858.327272727,8.006858327272727
Scenario2-618-20250720-17:40:12-744396,55028971.0,8004213.963636364,8.004213963636364
Scenario2-619-20250720-17:40:13-744401,55174039.0,8025314.763636364,8.025314763636363
Scenario2-620-20250720-17:40:16-744415,55024677.0,8003589.381818182,8.003589381818182
Scenario2-621-20250720-17:40:18-744424,54931917.0,7990097.018181819,7.990097018181818
Scenario2-622-20250720-17:40:20-744430,54982681.0,7997480.872727273,7.997480872727273
Scenario2-623-20250720-17:40:21-744438,55047059.0,8006844.945454545,8.006844945454546
Scenario2-624-20250720-17:40:22-744443,54990208.0,7998575.709090909,7.998575709090909
Scenario2-597-20250720-17:39:30-744127,54967816.0,7995318.69090909,7.99531869090909
Scenario2-625-20250720-17:40:28-744461,54883033.0,7982986.618181818,7.982986618181818
Scenario2-626-20250720-17:40:28-744466,55044355.0,8006451.636363637,8.006451636363638
Scenario2-627-20250720-17:40:31-744472,54877457.0,7982175.5636363635,7.982175563636363
Scenario2-628-20250720-17:40:32-744480,54974265.0,7996256.7272727275,7.996256727272727
Scenario2-629-20250720-17:40:37-744489,55094381.0,8013728.1454545455,8.013728145454545
Scenario2-598-20250720-17:39:32-744206,55020049.0,8002916.218181818,8.002916218181818
Scenario2-599-20250720-17:39:35-744214,55064979.0,8009451.490909091,8.009451490909091
Scenario2-600-20250720-17:39:37-744237,55031167.0,8004533.381818182,8.004533381818181
Scenario2-601-20250720-17:39:39-744246,55043300.0,8006298.181818182,8.006298181818181
Scenario2-602-20250720-17:39:42-744257,55037604.0,8005469.672727273,8.005469672727273
Scenario2-603-20250720-17:39:44-744263,55062540.0,8009096.7272727275,8.009096727272727
Scenario2-604-20250720-17:39:47-744272,54891903.0,7984276.8,7.9842768
