run,mean_rb_utilization,stddev_rb_utilization,min_rb_utilization,max_rb_utilization
Scenario1-325-20250720-17:27:04-738809,24.997836402974,0.046854228868082,23.0,25.0
Scenario1-326-20250720-17:27:05-738815,24.998018217851,0.044473482548365,24.0,25.0
Scenario1-327-20250720-17:27:06-738823,24.997545499173,0.050212030863094,23.0,25.0
Scenario1-328-20250720-17:27:06-738828,24.997654588098,0.049853866789217,22.0,25.0
Scenario1-329-20250720-17:27:07-738833,24.997472773222,0.050927527023687,23.0,25.0
Scenario1-330-20250720-17:27:07-738838,24.997545499173,0.050212030863094,23.0,25.0
Scenario1-331-20250720-17:27:07-738843,24.997236413883,0.053865140508486,22.0,25.0
Scenario1-332-20250720-17:27:09-738849,24.997581862148,0.050213795218637,23.0,25.0
Scenario1-333-20250720-17:27:10-738854,24.997363684297,0.051631162933675,23.0,25.0
Scenario1-334-20250720-17:27:11-738866,24.997581862148,0.049484320319996,23.0,25.0
Scenario1-316-20250720-17:26:56-738755,24.997654588098,0.048747483265765,23.0,25.0
Scenario1-335-20250720-17:27:11-738871,24.997236413883,0.053526532912522,23.0,25.0
Scenario1-336-20250720-17:27:12-738877,24.997636406611,0.049302910269195,23.0,25.0
Scenario1-337-20250720-17:27:14-738882,24.997509136198,0.051285076982242,22.0,25.0
Scenario1-338-20250720-17:27:15-738888,24.997436410247,0.051634825077927,23.0,25.0
Scenario1-339-20250720-17:27:15-738893,24.997527317685,0.049665007839998,24.0,25.0
Scenario1-340-20250720-17:27:16-738901,24.997745495536,0.047428499572938,24.0,25.0
Scenario1-341-20250720-17:27:17-738906,24.997218232396,0.05369516476531,23.0,25.0
Scenario1-342-20250720-17:27:18-738911,24.99756368066,0.049299369940408,24.0,25.0
Scenario1-343-20250720-17:27:18-738916,24.997690951074,0.049120769683745,23.0,25.0
Scenario1-344-20250720-17:27:20-738922,24.997400047272,0.052332539288267,22.0,25.0
Scenario1-317-20250720-17:26:56-738760,24.997654588098,0.048373065732724,24.0,25.0
Scenario1-345-20250720-17:27:21-738930,24.997654588098,0.048373065732724,24.0,25.0
Scenario1-346-20250720-17:27:22-738936,24.997672769586,0.048561510105986,23.0,25.0
Scenario1-347-20250720-17:27:22-738944,24.997963673388,0.045879670962061,23.0,25.0
Scenario1-348-20250720-17:27:23-738950,24.997545499173,0.050212030863094,23.0,25.0
Scenario1-349-20250720-17:27:25-738956,24.997527317685,0.050751393210807,23.0,25.0
Scenario1-318-20250720-17:26:58-738765,24.997363684297,0.051631162933675,23.0,25.0
Scenario1-319-20250720-17:26:59-738771,24.997672769586,0.048561510105986,23.0,25.0
Scenario1-320-20250720-17:27:00-738776,24.997272776859,0.05249950935343,23.0,25.0
Scenario1-321-20250720-17:27:00-738782,24.997600043636,0.049668575351755,23.0,25.0
Scenario1-322-20250720-17:27:01-738794,24.99787276595,0.046073284235983,24.0,25.0
Scenario1-323-20250720-17:27:03-738799,24.997890947437,0.04705033086625,23.0,25.0
Scenario1-324-20250720-17:27:03-738804,24.998054580826,0.044064382679511,24.0,25.0
