run,user_id,mean,stddev,count,min,max
Scenario1-27-20250720-17:24:08-736991,2,0.0021441098279867,0.0020338537435179,82609.0,4.3341e-08,0.016664257752
Scenario1-27-20250720-17:24:08-736991,3,0.0021569883859728,0.0020532945794588,82503.0,3.8422e-08,0.017215219371
Scenario1-27-20250720-17:24:08-736991,4,0.0021333176632671,0.0020489058699659,82103.0,3.253e-09,0.018830168856
Scenario1-27-20250720-17:24:08-736991,5,0.0021423995229199,0.0020436799771503,82739.0,3.1856e-08,0.02099166771
Scenario1-27-20250720-17:24:08-736991,6,0.0021332036845724,0.002038951914131,82312.0,6.0102e-08,0.018221813045
Scenario1-27-20250720-17:24:08-736991,7,0.0021553086428846,0.0021299670176954,82649.0,7.4427e-08,0.026265218143
Scenario1-27-20250720-17:24:08-736991,8,0.0021592176889907,0.0021002005304807,82356.0,1.355e-08,0.023099730786
Scenario1-27-20250720-17:24:08-736991,9,0.002150847036182,0.0021010178841905,82358.0,2.0638e-08,0.022670999816
Scenario1-28-20250720-17:24:08-736990,0,0.002197941212317,0.0021267269013287,82274.0,1.824e-08,0.024624193133
Scenario1-28-20250720-17:24:08-736990,1,0.0021666264127431,0.0021147510763722,82492.0,3.461e-09,0.020440441454
Scenario1-28-20250720-17:24:08-736990,2,0.0021569593705517,0.002071809218605,82925.0,5.4487e-08,0.018974778389
Scenario1-28-20250720-17:24:08-736990,3,0.0021647669190966,0.0020875376732975,82496.0,5.34e-09,0.019623591124
Scenario1-28-20250720-17:24:08-736990,4,0.002152839316527,0.0020691366822474,82768.0,5.4548e-08,0.01649537455
Scenario1-28-20250720-17:24:08-736990,5,0.0021516922716022,0.0020556509145365,82744.0,4.19e-10,0.020882657743
Scenario1-28-20250720-17:24:08-736990,6,0.0021455072991393,0.0020712489587129,82289.0,4.6983e-08,0.017439529129
Scenario1-28-20250720-17:24:08-736990,7,0.0021932399098281,0.0021159029278006,82999.0,3.6193e-08,0.022655963035
Scenario1-28-20250720-17:24:08-736990,8,0.0021617709858159,0.0020624355814027,82312.0,2.8132e-08,0.018199978681
Scenario1-28-20250720-17:24:08-736990,9,0.0021683313455153,0.0020913596831354,82374.0,1.145e-08,0.018392461527
Scenario1-29-20250720-17:24:08-737000,0,0.0021339581066885,0.002010417442313,82845.0,1.4112e-08,0.020226758933
Scenario1-29-20250720-17:24:08-737000,1,0.0021428679446076,0.0020364751476578,82834.0,3.48e-10,0.017636834537
Scenario1-29-20250720-17:24:08-737000,2,0.0021457623433594,0.0020477729338371,82941.0,9.5673e-08,0.019667628588
Scenario1-29-20250720-17:24:08-737000,3,0.0021476961546399,0.0020796536994155,82293.0,2.0934e-08,0.019496983412
Scenario1-29-20250720-17:24:08-737000,4,0.0021616099018328,0.0020802513505232,82437.0,2.9461e-08,0.017224965185
Scenario1-29-20250720-17:24:08-737000,5,0.0021522026839804,0.0020566519516052,82424.0,1.1025e-08,0.022345474612
Scenario1-29-20250720-17:24:08-737000,6,0.0021375338638005,0.0020313039021806,82515.0,9.019e-09,0.021197104364
Scenario1-29-20250720-17:24:08-737000,7,0.0021191703622684,0.002021195380325,82983.0,9.749e-09,0.017427119702
Scenario1-29-20250720-17:24:08-737000,8,0.0021399722766638,0.0020519418767228,82453.0,9.8349e-08,0.021538977161
Scenario1-29-20250720-17:24:08-737000,9,0.002126461519095,0.0020418046877116,82518.0,6.3189e-08,0.017384870952
Scenario1-2-20250720-17:24:01-736836,0,0.0021806934951827,0.0021065005710247,83230.0,1.7822e-08,0.021887596681
Scenario1-2-20250720-17:24:01-736836,1,0.0021611552503928,0.0020520465785741,82584.0,1.00287e-07,0.019653078034
Scenario1-2-20250720-17:24:01-736836,2,0.0021584274891965,0.0020807451110078,83128.0,1.7304e-08,0.020420424488
Scenario1-2-20250720-17:24:01-736836,3,0.0021625825345075,0.0020992404582687,82550.0,4.2587e-08,0.022782033853
Scenario1-2-20250720-17:24:01-736836,4,0.0021563686989475,0.0020350317097901,82517.0,6.9349e-08,0.016823569649
Scenario1-2-20250720-17:24:01-736836,5,0.0021608967415751,0.0020586399783535,82739.0,6.2858e-08,0.017404664096
Scenario1-2-20250720-17:24:01-736836,6,0.0021647580164074,0.0020573453152133,82277.0,8.975e-09,0.019510401318
Scenario1-2-20250720-17:24:01-736836,7,0.0021651176274433,0.0021101065340407,82580.0,9.463e-09,0.018194154139
Scenario1-2-20250720-17:24:01-736836,8,0.0021510247666914,0.0020617368842789,82099.0,2.3165e-08,0.022774952274
Scenario1-2-20250720-17:24:01-736836,9,0.0021577278647431,0.0020742691827208,82543.0,4.45e-09,0.017656422717
