run,system_bytes,system_throughput_bps,system_throughput_mbps
Scenario1-333-20250720-17:27:10-738854,57807783.0,8408404.8,8.408404800000001
Scenario1-334-20250720-17:27:11-738866,57825972.0,8411050.472727273,8.411050472727272
Scenario1-316-20250720-17:26:56-738755,57939500.0,8427563.636363637,8.427563636363637
Scenario1-335-20250720-17:27:11-738871,58063329.0,8445575.127272727,8.445575127272727
Scenario1-336-20250720-17:27:12-738877,58019600.0,8439214.545454545,8.439214545454545
Scenario1-337-20250720-17:27:14-738882,57981739.0,8433707.49090909,8.43370749090909
Scenario1-338-20250720-17:27:15-738888,57777098.0,8403941.527272727,8.403941527272726
Scenario1-339-20250720-17:27:15-738893,57964415.0,8431187.636363637,8.431187636363637
Scenario1-340-20250720-17:27:16-738901,57940693.0,8427737.163636364,8.427737163636364
Scenario1-341-20250720-17:27:17-738906,57997081.0,8435939.054545455,8.435939054545456
Scenario1-342-20250720-17:27:18-738911,58148341.0,8457940.50909091,8.45794050909091
Scenario1-343-20250720-17:27:18-738916,57839038.0,8412950.981818182,8.412950981818183
Scenario1-344-20250720-17:27:20-738922,58266906.0,8475186.327272728,8.475186327272729
Scenario1-317-20250720-17:26:56-738760,58282968.0,8477522.61818182,8.477522618181819
Scenario1-345-20250720-17:27:21-738930,57948556.0,8428880.872727273,8.428880872727273
Scenario1-346-20250720-17:27:22-738936,57865292.0,8416769.745454546,8.416769745454546
Scenario1-347-20250720-17:27:22-738944,57743487.0,8399052.654545454,8.399052654545454
Scenario1-348-20250720-17:27:23-738950,57955663.0,8429914.61818182,8.429914618181819
Scenario1-349-20250720-17:27:25-738956,57998174.0,8436098.036363637,8.436098036363637
Scenario1-318-20250720-17:26:58-738765,58155633.0,8459001.163636364,8.459001163636364
Scenario1-319-20250720-17:26:59-738771,57875710.0,8418285.090909092,8.418285090909091
Scenario1-320-20250720-17:27:00-738776,57713370.0,8394672.0,8.394672
Scenario1-321-20250720-17:27:00-738782,57973190.0,8432464.0,8.432464
Scenario1-322-20250720-17:27:01-738794,58163679.0,8460171.49090909,8.46017149090909
Scenario1-323-20250720-17:27:03-738799,57761463.0,8401667.345454546,8.401667345454547
Scenario1-324-20250720-17:27:03-738804,57679923.0,8389806.981818182,8.389806981818182
