run,mean_scheduled_users,stddev_scheduled_users,min_scheduled_users,max_scheduled_users
Scenario1-285-20250720-17:26:32-738569,1.4134652097235,0.57001415717154,1.0,5.0
Scenario1-286-20250720-17:26:32-738574,1.4098652751768,0.56891295230768,1.0,4.0
Scenario1-287-20250720-17:26:33-738579,1.4085016636061,0.57064213625924,1.0,5.0
Scenario1-288-20250720-17:26:34-738584,1.4145197360048,0.56886433178629,1.0,5.0
Scenario1-289-20250720-17:26:34-738590,1.4125379538554,0.56926609574436,1.0,5.0
Scenario1-315-20250720-17:26:56-738747,1.4134833912111,0.57281697405459,1.0,4.0
Scenario1-325-20250720-17:27:04-738809,1.4123925019545,0.56671482760761,1.0,4.0
Scenario1-326-20250720-17:27:05-738815,1.409483463937,0.56866052223561,1.0,4.0
Scenario1-327-20250720-17:27:06-738823,1.4109561644334,0.57077551414819,1.0,5.0
Scenario1-328-20250720-17:27:06-738828,1.4117925128634,0.56847981296463,1.0,5.0
Scenario1-329-20250720-17:27:07-738833,1.4108470755077,0.56650585545802,1.0,5.0
Scenario1-330-20250720-17:27:07-738838,1.4126652242686,0.56938144116344,1.0,4.0
Scenario1-331-20250720-17:27:07-738843,1.4085562080689,0.56832022740837,1.0,5.0
Scenario1-332-20250720-17:27:09-738849,1.4078834930274,0.56664148866847,1.0,6.0
Scenario1-333-20250720-17:27:10-738854,1.4111561607971,0.56905207589999,1.0,5.0
Scenario1-334-20250720-17:27:11-738866,1.4115379720369,0.57019674440168,1.0,5.0
Scenario1-316-20250720-17:26:56-738755,1.4112652497227,0.57111024331833,1.0,4.0
Scenario1-335-20250720-17:27:11-738871,1.4101561789786,0.56835147189717,1.0,4.0
Scenario1-336-20250720-17:27:12-738877,1.4098289122016,0.5666977146763,1.0,4.0
Scenario1-337-20250720-17:27:14-738882,1.4132833948474,0.56976319086768,1.0,5.0
Scenario1-338-20250720-17:27:15-738888,1.4117743313758,0.57077514985406,1.0,4.0
Scenario1-339-20250720-17:27:15-738893,1.4139561098889,0.57225307958263,1.0,5.0
Scenario1-340-20250720-17:27:16-738901,1.4117379684006,0.5709287802679,1.0,5.0
Scenario1-341-20250720-17:27:17-738906,1.4130106725332,0.56905103721795,1.0,4.0
Scenario1-342-20250720-17:27:18-738911,1.4100107270777,0.56973435745683,1.0,5.0
Scenario1-343-20250720-17:27:18-738916,1.4094107379866,0.57097825148867,1.0,5.0
Scenario1-344-20250720-17:27:20-738922,1.4063562480682,0.5672251093249,1.0,4.0
Scenario1-317-20250720-17:26:56-738760,1.4096107343503,0.56807297491883,1.0,4.0
Scenario1-345-20250720-17:27:21-738930,1.4147742768313,0.57161262188887,1.0,4.0
Scenario1-346-20250720-17:27:22-738936,1.4105743531936,0.57026963249745,1.0,4.0
Scenario1-347-20250720-17:27:22-738944,1.4139924728641,0.57012584564341,1.0,5.0
Scenario1-348-20250720-17:27:23-738950,1.4145924619552,0.57272947905835,1.0,4.0
Scenario1-349-20250720-17:27:25-738956,1.412228868566,0.56893097301394,1.0,5.0
Scenario1-318-20250720-17:26:58-738765,1.4085016636061,0.56664538569466,1.0,5.0
Scenario1-319-20250720-17:26:59-738771,1.4141197432774,0.57116459349411,1.0,5.0
Scenario1-320-20250720-17:27:00-738776,1.41371975055,0.56787974201066,1.0,4.0
Scenario1-321-20250720-17:27:00-738782,1.4140651988146,0.56972208794683,1.0,4.0
Scenario1-322-20250720-17:27:01-738794,1.4091016526972,0.56805575450846,1.0,5.0
Scenario1-323-20250720-17:27:03-738799,1.4084289376557,0.56788366837684,1.0,4.0
Scenario1-324-20250720-17:27:03-738804,1.4123561389793,0.56875882039833,1.0,5.0
